1.76, 12.4454, 7.33739
1.77, 12.5161, 7.23544
1.78, 12.5868, 7.13252
1.79, 12.6575, 7.02861
1.8, 12.7282, 6.92372
1.81, 12.7989, 6.81785
1.82, 12.8696, 6.71099
1.83, 12.9404, 6.60316
1.84, 13.0111, 6.49435
1.85, 13.0818, 6.38455
1.86, 13.1525, 6.27378
1.87, 13.2232, 6.16202
1.88, 13.2939, 6.04928
1.89, 13.3646, 5.93556
1.9, 13.4353, 5.82086
1.91, 13.5061, 5.70518
1.92, 13.5768, 5.58852
1.93, 13.6475, 5.47088
1.94, 13.7182, 5.35225
1.95, 13.7889, 5.23265
1.96, 13.8596, 5.11206
1.97, 13.9303, 4.99049
1.98, 14.001, 4.86795
1.99, 14.0718, 4.74442
2, 14.1425, 4.61991
